Islamic Center of Irving,"2555 Esters Rd, Irving, TX 75062",32.84317658851597,-97.01079496972775,70
Grand Prairie Masjid,"802 Greenview Dr suite b, Grand Prairie, TX 75050",32.77177050921863,-97.05673796699246,35
Islamic Society of Arlington,"1700 S Center St, Arlington, TX 76010",32.718321592161274,-97.10427672748678,30
Dar Elsalam Islamic Center,"500 W Road to Six Flags St, Arlington, TX 76011",32.75710028609176,-97.11198752371173,60
Dar El-Eman Islamic Center,"5511 Mansfield Rd, Arlington, TX 76017",32.656724780228075,-97.13635217368277,30
Mansfield Islamic Center,"6401 New York Ave #135, Arlington, TX 76018",32.642486259980714,-97.07446813707809,20
Zia ul Quran Masjid,"2425 Carter Dr, Arlington, TX 76014",32.70421367876787,-97.06724706278827,20
