Beaumont Mosque - Islamic Society of Triplex,"1270 W Cardinal Dr, Beaumont, TX 77705",30.033866973539325,-94.09349495033308,65
Jamia Masjid Beaumont,"2394 W Lucas Dr, Beaumont, TX 77706",30.10389166393232,-94.14704019044218,60
